,nutrition_source,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,nutrition_prop_hot_raw,nutrition_prop_hot,nutrition_prop_cold_raw,nutrition_prop_cold,ParentGlobalID,ccp,gender,fish_pract,pract_cat,id
823,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,8,,27221a9d-a61e-4908-8da8-4e0e2783119e,ilha,f,glean,glean,19022023ILHB08
520,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net,17022023NHCHB01
521,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean,17022023NHCHB01
388,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,9,0.3,8,0.2666666666666666,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,mucucune,f,shrimp_net,shrimp_net,31012023MUCB07
609,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,5,0.1666666666666666,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean,14022023SAHB03
125,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,4,0.1333333333333333,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish,15022023JOSB06
154,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,8,0.2666666666666666,21b02f45-d7ae-4f05-9a52-89dad34349af,chamane,m,glean,glean,04022023CHAB01
780,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean,18022023ILHB02
817,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,shrimp_net,shrimp_net,1902023ILHB06
451,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish,08022023MADB02
802,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish,19022023ILHB05
461,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,10,0.3333333333333333,10,0.3333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish,08022023MADB03
798,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,,6cd30d28-9c1e-4148-a597-7b9d40fc1ae2,ilha,m,shrimp_net,shrimp_net,18022023ILHB04
63,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,9,0.3,9,0.3,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net,16022023NHMUB08
471,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,4,0.1333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net,08022023MADB04
494,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,0,0.0,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean,08022023MADB07
472,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,4,0.1333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean,08022023MADB04
40,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean,13022023NHMUB03
431,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,a9325c3b-f81d-431a-9628-6b0b57ede5e3,nhampossa,f,gill_net,fish,09022023NHMPB05
482,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,6,0.2,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish,08022023MADB05
487,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,8407b1b2-9c62-4161-a560-a8c8415ca76a,madava,m,gill_net,fish,08022023MADB06
816,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,glean,glean,1902023ILHB06
424,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,6,0.2,caac8748-ebed-413c-a5d2-a635b5bd8932,nhampossa,m,fence_trap,fish,09022023NHMPB04
39,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish,13022023NHMUB03
379,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,3,0.1,72b20ec3-78b0-44b1-8f62-06504a26e4c5,mucucune,m,gill_net,fish,31012023MUCB06
770,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,,8423da8b-88cf-49f4-8723-5e442b776d59,ilha,m,fence_trap,fish,18022023ILHB01
762,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,3f9d47fc-5dc8-4cf3-9ee0-ac3b9d7d8390,morrumbene,m,hand_line,fish,08032023MORB08
830,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,,66a27df6-476b-4917-8244-24e557b34ede,ilha,m,gill_net,fish,19022023ILHB07
172,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish,04022023CHAB03
173,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net,04022023CHAB03
845,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean,24012023CUGB02
846,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish,24012023CUGB02
98,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean,15022023JOSB03
331,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,2,0.0666666666666666,47619fa4-71bc-4eef-b706-4e52c3cd7db8,mucucune,m,basket_trap,fish,31012023MUCB01
587,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,7,0.2333333333333333,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,shrimp_net,shrimp_net,09032023NHCHB08
588,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,7,0.2333333333333333,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,glean,glean,09032023NHCHB08
55,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish,16022023NHMUB06
742,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish,O1O22023MOR06
594,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,8,0.2666666666666666,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net,14022023SAHB01
323,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,14,0.4666666666666667,16,0.5333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,marrambone,f,shrimp_net,shrimp_net,02022023MARB09
600,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,6,0.2,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish,14022023SAHB02
735,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,morrumbene,m,fence_trap,fish,01022023MORBO5
443,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,12,0.4,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish,08022023MADB01
844,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net,24012023CUGB02
339,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish,31012023MUB02
233,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,shrimp_net,shrimp_net,04022023CHAB08
160,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,0,0.0,5861a90d-3554-4a81-b5e8-e8f9870b88fb,chamane,m,hand_line,fish,04022023CHAB02
571,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,3,0.1,8536dca4-ea83-4248-865b-3b13873d1a90,nhamaxaxa,m,hand_line,fish,09032023NHCHB07
754,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,glean,glean,01022023MORB07
543,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,43fe56c7-3c31-4683-bea1-c741c3af6618,nhamaxaxa,m,gill_net,fish,17022023NHCHB03
358,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,3,0.1,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean,31012023MUCB04
368,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,4,0.1333333333333333,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish,31012023MUCB05
548,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,affb9ddf-bde5-4005-8a5c-962978da994f,nhamaxaxa,m,gill_net,fish,17022023NHCHB04
753,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish,01022023MORB07
15,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,0.0666666666666666,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean,16022023NHMUB05
349,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,3,0.1,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean,31012023MUCB03
110,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net,15022023JOSB04
121,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,6,0.2,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net,15022023JOSB05
803,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,3,0.1,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish,19022023ILHB05
831,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,4,,66a27df6-476b-4917-8244-24e557b34ede,ilha,m,gill_net,fish,19022023ILHB07
56,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish,16022023NHMUB06
50,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,4baf4004-6764-4530-a467-07a85d6231ee,nhamua,f,shrimp_net,shrimp_net,16022023NHMUB04
792,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,,c3694c07-c810-45ef-8b12-e6c25d1b6feb,ilha,f,glean,glean,18022023ILHB03
41,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish,13022023NHMUB03
42,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean,13022023NHMUB03
12,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean,16022023NHMUB05
5,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,nhamua,f,glean,glean,13022023NHAMUB02
781,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,shrimp_net,shrimp_net,18022023ILHB02
21,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,nhamua,m,gill_net,fish,16022023NHMUB07
782,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean,18022023ILHB02
234,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,7,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,gill_net,fish,04022023CHAB08
197,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,7793fa9e-5754-44f7-a642-e8e243e6ff55,chamane,m,shrimp_net,shrimp_net,04022023CHAB05
290,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean,02022023MARB04
622,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,sahane,f,glean,glean,14022023SAHB05
155,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,9,0.3,3,0.1,21b02f45-d7ae-4f05-9a52-89dad34349af,chamane,m,glean,glean,04022023CHAB01
291,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net,02022023MARB04
203,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,7,0.2333333333333333,7,0.2333333333333333,d9f43af5-8ab9-476c-bcbd-809deddcdd71,chamane,f,glean,glean,04022023CHAB06
612,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean,14022023SAHB03
292,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish,02022023MARB04
605,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,4,0.1333333333333333,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish,14022023SAHB02
191,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,5,0.1666666666666666,7dc8a846-da63-495f-815e-10c1c4b6720d,chamane,f,shrimp_net,shrimp_net,04022023CHAB04
129,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,6,0.2,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish,15022023JOSB06
147,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,3,0.1,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,josina_machel,f,glean,glean,09032023JOSB08
597,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,6,0.2,6,0.2,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net,14022023SAHB01
220,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,gill_net,fish,04022023CHAB07
174,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish,04022023CHAB03
617,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,8,0.2666666666666666,10,0.3333333333333333,0452b1c9-a249-4667-bf24-bb6969858009,sahane,f,glean,glean,14022023SAHB04
122,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,4,0.1333333333333333,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net,15022023JOSB05
529,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean,17022023NHCHB01
221,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,shrimp_net,shrimp_net,04022023CHAB07
222,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,glean,glean,04022023CHAB07
140,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,7,0.2333333333333333,59848ba5-82a3-4de3-b546-44d37605c0d9,josina_machel,m,diving,fish,15022023JOSB07
111,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net,15022023JOSB04
70,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish,15022023JOSB01
175,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net,04022023CHAB03
235,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,7,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,shrimp_net,shrimp_net,04022023CHAB08
99,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean,15022023JOSB03
64,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net,16022023NHMUB08
528,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net,17022023NHCHB01
361,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,2,0.0666666666666666,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean,31012023MUCB04
57,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish,16022023NHMUB06
804,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish,19022023ILHB05
49,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,4baf4004-6764-4530-a467-07a85d6231ee,nhamua,f,shrimp_net,shrimp_net,16022023NHMUB04
44,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean,13022023NHMUB03
43,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish,13022023NHMUB03
65,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net,16022023NHMUB08
793,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,,c3694c07-c810-45ef-8b12-e6c25d1b6feb,ilha,f,glean,glean,18022023ILHB03
133,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0,0.0,9,0.3,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish,15022023JOSB06
138,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,5,0.1666666666666666,59848ba5-82a3-4de3-b546-44d37605c0d9,josina_machel,m,diving,fish,15022023JOSB07
71,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish,15022023JOSB01
784,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean,18022023ILHB02
80,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,diving,fish,15022023JOSB02
